15	242.656335985
16	246.131881565
17	245.18376018
18	245.292947076
19	245.567865209
20	247.32888133
21	246.828499006
22	247.742876372
23	245.379149327
24	242.606406463
25	246.449541757
26	247.263050238
27	249.573563922
28	247.16639567
29	249.617751192
30	248.30162283
31	246.069908732
32	244.95297819
33	248.917445899
34	248.990400288
35	249.989101623
36	246.286862326
37	245.060496058
38	246.303790984
39	248.866284597
40	248.104140499
41	248.648578164
42	245.861304204
43	246.539635521
44	250.342682779
45	251.893315827
46	251.2379988
47	252.755262982
48	251.362529497
49	252.2715951
50	251.974051817
51	248.507096267
52	248.327666344
53	248.458249148
54	245.975420975
55	248.221993769
56	247.329402222
57	246.98936796
58	248.565858914
59	246.581133207
60	248.371289895
61	249.878552403
62	251.766099185
63	251.254013419
64	251.588204102
65	250.754950794
66	249.527770478
67	248.518637222
68	248.437302614
69	246.885366424
70	248.404396117
71	252.033398529
72	248.926026026
73	246.031294088
74	246.950926882
75	243.436540941
76	245.993182712
77	243.123493061
78	246.391613423
79	247.340276994
80	248.643069633
81	248.932686584
82	252.042045053
83	253.209192667
84	253.442075766
85	256.015534149
86	255.153127779
87	257.210236061
88	257.714066509
89	255.892227697
90	256.156592485
91	257.412831602
92	257.728036248
93	255.546050191
94	250.931146014
95	250.884079311
96	248.092925336
97	246.349931673
98	243.644749209
99	244.037412244
100	238.664063279
101	241.543358722
102	243.795274252
103	247.2585177
104	249.441096736
105	248.205418793
106	249.093214598
107	247.302203306
108	243.820259246
109	247.455054106
110	245.699215963
111	244.836758865
112	245.6153821
113	244.623513697
114	242.896819598
115	241.274045002
116	244.180734812
117	247.52992138
118	246.271542776
119	247.287090127
120	242.779182888
121	245.313898369
122	244.020775716
123	241.596316158
124	239.634767864
125	240.9838241
126	240.202401622
127	238.692625194
128	237.175758912
129	238.22396642
130	234.981813977
131	240.33896668
132	241.659961379
133	244.94600139
134	245.126793433
135	242.757427825
136	245.413348017
137	246.523826652
138	247.712425344
139	247.370241305
140	250.963633892
141	251.932546728
142	250.755094464
143	251.684528181
144	250.046137742
145	247.589430393
146	246.59526027
147	248.130075428
148	246.006823416
149	246.222320396
150	242.093441042
151	243.033188004
152	243.448686145
153	240.06377513
154	239.14606728
155	237.29037436
156	237.789166164
157	238.544045508
158	241.356404071
159	241.522395344
160	243.828739985
161	246.214953917
162	246.463722498
163	246.033304272
164	242.699593903
165	242.258205269
166	242.831177331
167	242.603165243
168	242.268138758
169	238.996825928
170	239.764448929
171	238.011768103
172	237.952212036
173	232.85957338
174	234.748242844
175	238.269508923
176	240.108156503
177	243.8471328
178	245.217637207
179	247.492977509
180	250.855060873
181	252.498959377
182	250.488305848
183	251.041107124
184	249.935727195
185	248.898527927
186	246.96472826
187	248.572180367
188	247.497312664
189	251.061352859
190	252.361315881
191	251.019611029
192	251.524554202
193	248.084888853
194	251.334840046
195	254.641633156
196	251.855917774
197	250.264238188
198	246.054702093
199	248.084260888
200	246.851182018
201	245.417456667
202	243.562629707
203	242.789465715
204	244.408545922
205	244.762925749
206	245.898668536
207	250.807218475
208	249.633930967
209	250.712035508
210	247.597359831
211	247.32598712
212	245.705182214
213	245.959273119
214	246.830871417
215	246.42077095
216	245.841880198
217	249.988577625
218	249.374168889
219	249.449638935
220	246.868071435
221	244.968071911
222	243.26501371
223	243.810110723
224	238.483612842
225	243.624235282
226	243.942286411
227	244.834645091
228	244.36492849
229	245.594378728
230	246.254923221
231	244.054196843
232	243.412835584
233	246.175939675
234	247.725387651
235	250.896871223
236	249.059381871
237	249.847661732
238	246.709167703
239	248.274823178
240	249.018290175
241	249.019862649
242	252.140426254
243	248.365565379
244	252.559768261
245	252.953988974
246	249.835186025
247	251.275853193
248	250.437717289
249	250.119991213
250	251.976819901
251	252.895244497
252	250.157126267
253	250.657547053
254	249.536201726
255	251.863571276
256	255.064733257
257	256.543302789
258	255.560238855
259	255.643904209
260	252.775791843
261	251.548142116
262	250.059046254
263	248.813649242
264	247.2516571
265	245.910828776
266	243.829244354
267	242.612986699
268	243.667893436
269	244.032994155
270	243.851409584
271	249.493112173
272	249.039000371
273	251.561602874
274	247.528032307
275	247.341619662
276	248.680659511
277	248.089135512
278	248.39986449
279	251.112391337
280	250.293204487
281	249.519560456
282	253.970397069
283	255.375246175
284	257.372958791
285	257.805109003
286	257.202692638
287	254.01547391
288	254.306226768
289	251.055847434
290	251.63947934
291	251.54759133
292	248.493868231
293	250.006458022
294	246.574968018
295	245.208101839
296	244.897052895
297	244.47363508
298	243.703343715
299	242.388684656
300	240.65630664
301	242.002585271
302	243.732276162
303	243.04641365
304	249.133362026
305	248.220777331
306	249.616819846
307	248.229186307
308	245.048195056
309	245.172890953
310	241.575802557
311	237.466300333
312	238.425813853
313	238.544746229
314	233.196893349
315	237.545022422
316	242.896843538
317	244.558989494
318	247.152137606
319	247.17230507
320	249.35943393
321	247.569215022
322	246.021239221
323	245.269347406
324	245.896550023
325	242.77353126
326	242.814726326
327	241.287376603
328	238.197694001
329	237.844860175
330	241.102669073
331	237.235723572
332	236.43739442
333	237.141733639
334	231.802278573
335	235.36217405
336	234.399932012
337	234.888437981
338	234.038949971
339	232.644288055
340	233.043230839
341	233.654360964
342	234.434052637
343	235.43489292
344	237.430358697
345	240.822795858
346	243.209598672
347	242.223585093
348	246.035849452
349	244.271803859
350	247.572230749
351	246.108882669
352	245.675499442
353	245.249640067
354	244.015499707
355	245.066504072
356	244.01042022
357	243.250139185
358	242.128213771
359	243.546724275
360	240.65545008
361	241.064512422
362	242.129521195
363	236.85619998
364	239.539119526
365	237.962110265
366	237.367968811
367	238.298230609
368	238.907813364
369	240.690456443
370	244.121236004
371	242.512825314
372	241.886107934
373	244.521920072
374	249.174689872
375	248.2282549
376	246.682922117
377	248.632437088
378	247.980127139
379	247.245434319
380	245.697695465
381	244.090911347
382	240.76533306
383	238.198493413
384	241.945925559
385	238.289464725
386	238.38790672
387	238.334511532
388	238.308819052
389	242.331526077
390	244.815366705
391	245.304410926
392	247.512479899
393	250.213653272
394	249.020181336
395	246.3146737
396	245.724561457
397	250.051230189
398	249.926965506
399	250.745753849
400	254.112322558
401	256.768450335
402	254.50384184
403	254.576436746
404	255.049106768
405	255.140219304
406	255.837300699
407	255.603896322
408	254.426753342
409	256.239224433
410	254.472462236
411	251.651806537
412	251.59927477
413	246.249635452
414	247.655298893
415	243.567591099
416	242.949761067
417	240.000935106
418	239.447211058
419	237.223985888
420	235.769731642
421	235.598847894
422	240.024819692
423	240.983880058
424	237.064464829
425	238.137373889
426	236.395298202
427	235.135997148
428	234.820272362
429	233.514474702
430	239.833342477
431	240.011983877
432	245.971032326
433	247.398357902
434	248.583282327
435	246.014839181
436	243.948671607
437	241.184609969
438	239.624644947
439	239.311764003
440	240.593155637
441	239.435537523
442	240.32044182
443	241.895015203
444	239.372232098
445	241.052369149
446	241.808457694
447	243.136706735
448	243.079977101
449	243.79599303
450	243.623042247
451	244.394970796
452	245.027458261
453	248.899691141
454	249.168221202
455	250.45005272
456	250.074791183
457	245.182063059
458	245.193082767
459	243.864532065
460	244.405880484
461	242.302963988
462	238.892253931
463	239.930463921
464	234.587591679
465	237.983979706
466	239.863402601
467	234.24498036
468	237.835686434
469	235.231872829
470	239.331378627
471	241.699729258
472	242.484928965
473	243.043774009
474	241.243550299
475	243.518802974
476	245.397889281
477	244.815758455
478	249.099541601
479	248.504786069
480	251.414266958
481	252.529368213
482	251.518065853
483	250.750839867
484	248.740443352
485	244.652949228
486	245.06349517
487	245.279049343
488	246.036995074
489	247.395091123
490	246.654301036
491	250.66118002
492	247.532388915
493	247.579236123
494	247.970906941
495	249.171412201
496	245.718920957
497	244.267160651
498	241.244676661
499	242.269536395
500	241.534902053
501	240.519501657
502	238.581311386
503	238.404153108
504	238.95774229
505	238.00954457
506	241.641705541
507	246.886639928
508	248.241408365
509	251.396314233
510	251.001022449
511	251.148247995
512	249.666411292
513	247.869218612
514	249.275151203
515	251.681879335
516	251.854754788
517	253.340940845
518	248.934179349
519	250.661785377
520	250.199924179
521	247.898721446
522	248.155511354
523	247.276838707
524	247.756822802
525	250.351163405
526	250.582798415
527	248.504758043
528	252.21128965
529	252.101772217
530	254.573500829
531	255.261817347
532	255.191200441
533	251.722273842
534	249.93183874
535	253.892030724
536	248.316854099
537	246.82806524
538	244.025201487
539	244.63581843
540	246.046393344
541	244.03663235
542	242.427148398
543	247.147605909
544	249.032290661
545	250.086869929
546	251.074742407
547	249.156273342
548	248.230242758
549	249.510167356
550	253.117844102
551	252.866628772
552	253.253748757
553	251.686455148
554	248.468580832
555	246.905893052
556	247.209566943
557	246.858949342
558	248.703416996
559	249.353252862
560	247.825285696
561	247.004570066
562	246.152507055
563	247.901806917
564	247.403512134
565	244.644345737
566	244.464718462
567	238.615476319
568	240.694139947
569	240.742641919
570	238.554517443
571	241.42463407
572	245.848433484
573	246.211325597
574	246.220223261
575	242.584354936
576	240.92499091
577	242.614941132
578	240.524181244
579	240.768629764
580	244.928584775
581	243.67310563
582	246.826549556
583	246.544939877
584	249.059718329
585	251.126884718
586	252.12626807
587	256.232025161
588	255.183804173
589	253.088710741
590	254.307554013
591	252.392909421
592	249.530192676
593	249.907535911
594	246.926183505
595	248.086807799
596	249.778031838
597	251.676043423
598	253.933270449
599	252.493662874
600	251.368789189
601	253.31367522
602	251.344619581
603	251.741137572
604	250.594053074
605	254.012062247
606	252.564887461
607	250.443304533
608	250.984725566
609	253.404377597
610	253.045229258
611	251.192761139
612	254.230616822
613	255.047355398
614	252.88555524
615	253.360644314
616	250.61137005
617	252.609750264
618	256.393879638
619	254.631951867
620	253.310130141
621	252.69478918
622	250.762253691
623	247.272127853
624	244.902335763
625	243.146482575
626	240.455553434
627	244.175987005
628	245.911813045
629	244.654736704
630	244.204766806
631	244.678181308
632	247.234010439
633	245.986128436
634	249.079081329
635	251.229269961
636	250.334167654
637	249.126202659
638	244.614093729
639	243.267554068
640	241.369050897
641	240.876595014
642	237.63951141
643	238.863650001
644	236.474150586
645	237.314397706
646	239.020749864
647	234.843927233
648	239.481781348
649	238.166051674
650	243.575903998
651	244.206309921
652	246.178540261
653	247.347685039
654	249.006808949
655	248.76306238
656	249.936566773
657	246.283074381
658	244.725832357
659	245.095558878
660	243.387245622
661	248.30536428
662	247.963490208
663	249.288470347
664	249.776414304
665	249.908495729
666	251.371157736
667	253.497407811
668	253.217241811
669	253.066484585
670	254.733190076
671	255.002586994
672	257.108162476
673	257.068712732
674	255.091463921
675	254.824459477
676	251.464476373
677	249.5671636
678	246.01592224
679	245.354266477
680	238.903083205
681	239.894096993
682	235.189608043
683	237.383709127
684	239.115950904
685	240.00942598
686	239.642710373
687	242.976838889
688	243.117728142
689	243.998158788
690	244.271256571
691	245.398641434
692	249.443152585
693	246.577947145
694	245.147221936
695	248.120334148
696	245.605776681
697	247.402435197
698	245.461633178
699	246.851870414
700	246.62820189
701	249.827120152
702	249.086953155
703	250.541564278
704	248.349094659
705	249.627768369
706	247.019725782
707	243.258114155
708	243.387833664
709	240.118370692
710	242.249765589
711	236.150736335
712	238.41701339
713	236.430611245
714	234.049816025
715	235.936522779
716	236.616469759
717	235.133633348
718	235.648461684
719	237.181305488
720	237.950618147
721	237.619026065
722	236.473635317
723	236.316964696
724	235.402733379
725	232.547512361
726	234.576426153
727	238.012241385
728	237.184208913
729	241.015779209
730	242.692701332
731	242.704086295
732	242.903525835
733	244.50990585
734	243.111460586
735	245.270702157
736	242.797734088
737	242.746419505
738	243.346594155
739	244.631032317
740	241.389141913
741	238.554863713
742	237.55330289
743	241.393398428
744	243.841659294
745	245.314841375
746	247.207204606
747	245.315864977
748	243.640036019
749	244.263877077
750	243.91194523
751	246.270289987
752	246.121456614
753	243.439810491
754	243.51398574
755	242.608090975
756	242.489737967
757	241.859435425
758	243.224928372
759	243.193762516
760	245.557731088
761	246.050208172
762	248.227200941
763	247.603566743
764	249.91359139
765	249.69902472
766	248.375687914
767	249.060071591
768	247.731979092
769	250.009397929
770	245.099643144
771	248.599070098
772	247.987307293
773	245.315580988
774	243.92819
775	244.312441197
776	243.591645337
777	246.528379462
778	246.345889624
779	248.860874592
780	248.073583086
781	245.21672582
782	247.450800868
783	246.089940454
784	245.473413743
785	243.350431465
786	243.144759569
787	242.347260866
788	238.565477976
789	238.251535897
790	237.437238467
791	237.156602742
792	234.470636041
793	234.967267034
794	235.317186486
795	239.532048639
796	243.892197092
797	243.867486299
798	244.732414049
799	241.365516173
800	244.123403116
801	245.459592751
802	242.110173664
803	242.959281676
804	241.256465966
805	245.460181857
806	248.940572518
807	247.575798618
808	247.229771425
809	245.916199766
810	246.308169466
811	242.84928233
812	246.853210837
813	249.661321648
814	249.879806795
815	250.659328177
816	252.356740238
817	253.424022364
818	251.781743615
819	253.417924942
820	251.410646729
821	254.277917574
822	255.204267992
823	253.393398101
824	253.672928074
825	250.038263302
826	249.08513894
827	247.9495847
828	246.968473125
829	244.023450281
830	246.094770096
831	248.095020995
832	248.477880167
833	248.114660366
834	249.815114197
835	251.428769673
836	253.052595142
837	252.372570453
838	257.029762709
839	259.494417791
840	259.976604076
841	262.046249158
842	263.319806742
843	261.424841859
844	260.330395837
845	260.558011582
846	257.615767141
847	258.791059921
848	257.986541911
849	255.339452355
850	248.941876492
851	246.912238948
852	244.403633291
853	237.412427149
854	235.360885579
855	232.795329527
856	228.140668263
857	225.561586709
858	224.873823382
859	222.088574556
860	226.397887873
861	227.558048587
862	224.060084499
863	228.628300674
864	227.04889151
865	222.688984081
866	227.934812015
867	223.801870343
868	222.369231082
869	224.104158832
870	223.885203379
871	223.911719738
872	221.707568824
873	224.064423735
874	222.757352814
875	224.603485927
876	221.711709439
877	221.459469856
878	223.820380018
879	220.516518852
880	222.187438527
881	224.136944551
882	230.237284479
883	230.601285926
884	236.174445255
885	239.814523762
886	241.205077447
887	245.839450508
888	247.857746113
889	247.231947006
890	250.664616534
891	250.642294387
892	253.037206712
893	252.438680068
894	252.248981712
895	250.092505579
896	253.15796934
897	252.326919667
898	249.699999628
899	252.746955605
900	251.849980895
901	251.405770863
902	250.996727029
903	254.460844237
904	250.208421873
905	250.718963891
906	251.437254913
907	253.032887684
908	248.538747031
909	248.543200572
910	243.749512356
911	241.419660761
912	237.999306199
913	236.251835697
914	233.44565114
915	233.157529054
916	233.060512929
917	230.521759857
918	230.080020447
919	229.241566654
920	230.384000804
921	228.61305459
922	230.140915483
923	232.953297199
924	230.630821552
925	231.598238857
926	226.801782752
927	228.002344054
928	225.481013855
929	221.973375387
930	220.757271895
931	222.168046466
932	222.270247963
933	225.029805511
934	225.261797328
935	221.825123081
936	223.508813707
937	224.162887636
938	219.964191273
939	224.171962086
940	225.362118857
941	227.492545391
942	230.572821015
943	230.564593886
944	232.386233648
945	235.980904792
946	238.008291322
947	241.257640604
948	246.11908445
949	248.257246868
950	250.312972869
951	251.437845929
952	251.622253234
953	254.998046147
954	252.377254437
955	251.181786362
956	244.956241823
957	245.050081613
958	243.300110785
959	241.661137173
960	237.675315534
961	235.039792858
962	232.615770408
963	233.279879827
964	229.792105444
965	230.942734605
966	230.445431187
967	228.866275787
968	230.561066496
969	231.446163293
970	226.118686266
971	224.758702094
972	224.019464163
973	224.93935408
974	220.579279624
975	221.966423637
976	222.653934221
977	218.815272411
978	224.385247208
979	220.833462243
980	221.473762066
981	221.529523454
982	221.419809669
983	216.555900126
984	220.286143896
985	220.904810896
986	218.373525008
987	223.887195247
988	224.783217981
989	221.653162319
990	226.811849607
991	230.572379879
992	228.679224401
993	235.649428548
994	237.365579941
995	239.578352768
996	241.962407674
997	242.422577264
998	242.855746292
999	246.921899387
1000	243.060097259
1001	247.596403152
1002	250.550545914
1003	250.538039564
1004	252.94796922
1005	249.956198121
1006	245.987247083
1007	243.484461999
1008	237.321992231
1009	236.566500367
1010	234.043796974
1011	228.453678138
1012	229.660522084
1013	226.765653038
1014	226.497500028
1015	226.843830415
1016	224.078137527
1017	225.706362446
1018	223.484756215
1019	224.395744752
1020	226.222805481
1021	219.298531825
1022	221.620739969
1023	224.057374261
1024	221.457173391
1025	224.827300754
1026	221.737840924
1027	222.030619534
1028	224.812811339
1029	221.192612619
1030	221.308165086
1031	219.777425815
1032	220.241332983
1033	221.605719561
1034	218.87862547
1035	219.726242932
1036	219.667476072
1037	220.568038608
1038	218.15915395
1039	219.411994292
1040	218.284922772
1041	218.820900108
1042	218.677221325
1043	215.746715814
1044	217.81556809
1045	220.134312754
1046	222.923289254
1047	221.924956066
1048	222.629025525
1049	220.73265591
1050	217.841599779
1051	222.017234788
1052	221.629624339
1053	218.780225992
1054	221.214553995
1055	221.080929805
1056	219.443736421
1057	219.408370662
1058	219.116227522
1059	218.521096575
1060	218.438987409
1061	221.598584862
1062	220.833909985
1063	219.736168989
1064	221.321453178
1065	222.981476494
1066	227.163896932
1067	229.586000329
1068	231.894972395
1069	234.414607867
1070	232.760462874
1071	233.561728115
1072	237.230135111
1073	238.999873049
1074	243.322071853
1075	245.120294715
1076	248.672786898
1077	247.403443146
1078	250.476452741
1079	250.168519375
1080	250.690612664
1081	249.787489398
1082	250.313346147
1083	249.432613499
1084	247.245233282
1085	244.613011213
1086	237.473976538
1087	237.46197011
1088	233.83846451
1089	234.23465325
1090	235.575000735
1091	233.271391174
1092	232.571272986
1093	234.741498496
1094	235.606409331
1095	236.983914339
1096	239.363971096
1097	239.886714245
1098	243.040991341
1099	243.475014887
1100	247.009443197
1101	247.270566702
1102	250.464408305
1103	252.48811924
1104	252.035527339
1105	254.686160728
1106	254.964778388
1107	256.03497902
1108	257.029032193
1109	258.043671176
1110	258.22386833
1111	254.575997588
1112	253.182415524
1113	249.365056003
1114	243.009372824
1115	241.287193899
1116	239.018075087
1117	232.759272321
1118	233.216636793
1119	228.145976749
1120	229.389736936
1121	224.597588724
1122	227.745967029
1123	228.372843419
1124	225.776363299
1125	230.985366136
1126	231.474939315
1127	229.481221027
1128	231.230689017
1129	230.733085818
1130	232.437474191
1131	233.820245844
1132	236.401509655
1133	240.77502648
1134	241.875532727
1135	244.549749788
1136	247.444508596
1137	250.047704889
1138	249.911543823
1139	249.895999768
1140	252.286979839
1141	250.812023709
1142	251.684421592
1143	252.558841698
1144	252.615262239
1145	252.537045121
1146	252.355199923
1147	251.80219146
1148	251.07422685
1149	252.196102915
1150	250.651106282
1151	252.16154082
1152	249.899739791
1153	253.847754653
1154	254.812743837
1155	250.927144676
1156	250.48003616
1157	250.195072666
1158	247.155150414
1159	246.931974758
1160	246.169979615
1161	245.925047351
1162	247.746598283
1163	245.703269265
1164	245.404746237
1165	242.97483398
1166	237.793505789
1167	237.654755257
1168	234.856512298
1169	233.000657417
1170	232.26562437
1171	231.628304473
1172	230.688912679
1173	230.261505331
1174	229.64080783
1175	231.370763545
1176	229.392558733
1177	231.689092875
1178	228.8797082
1179	231.308168517
1180	231.188535793
1181	226.381760675
1182	227.915345241
1183	226.71549478
1184	222.435983697
1185	223.736463493
1186	225.872104626
1187	221.563736363
1188	221.843833887
1189	221.551281769
1190	218.769515529
1191	220.430619874
1192	220.573950417
1193	219.944676432
1194	220.336727676
1195	221.012204024
1196	216.667808346
1197	219.228515363
1198	217.404143263
1199	217.241539844
1200	218.357501534
1201	216.93429873
1202	217.548719529
1203	219.828774459
1204	220.141227301
1205	219.847804251
1206	221.620184481
1207	221.044340973
1208	221.442246445
1209	222.575625955
1210	224.866590057
1211	228.327266882
1212	228.854782834
1213	228.272933002
1214	229.295130257
1215	233.760148392
1216	235.957855849
1217	241.069233638
1218	240.719733953
1219	242.726484125
1220	244.692181979
1221	245.872740189
1222	247.0084502
1223	248.400870368
1224	247.630135817
1225	250.955931019
1226	252.045041691
1227	251.886984683
1228	255.095932905
1229	252.939002834
1230	253.485158302
1231	253.712695235
1232	253.724861328
1233	251.316013501
1234	248.244488248
1235	245.984675281
1236	242.503610642
1237	236.232151129
1238	235.312553448
1239	230.467955857
1240	231.015732419
1241	228.757333593
1242	223.510528746
1243	223.438253342
1244	223.549977577
1245	220.747804274
1246	221.958250752
1247	220.351185974
1248	221.075096407
1249	219.83912433
1250	220.95275039
1251	223.86846031
1252	219.471110159
1253	223.273683868
1254	224.064508576
1255	225.824198265
1256	227.037450357
1257	227.036588422
1258	227.476721168
1259	228.944105292
1260	228.441441646
1261	228.250879817
1262	228.949863915
1263	232.124966747
1264	234.613562909
1265	236.637241402
1266	237.613067431
1267	239.212918714
1268	243.284843041
1269	245.737677587
1270	250.10966493
1271	250.393093928
1272	253.353906773
1273	255.29015091
1274	257.472964794
1275	259.787998037
1276	256.375043638
1277	257.176735765
1278	257.201249075
1279	256.112231097
1280	252.925774744
1281	249.875554863
1282	249.147436823
1283	247.092151033
1284	247.044963991
1285	243.268425526
1286	243.369829011
1287	241.146533898
1288	238.086564999
1289	236.704870011
1290	231.123830911
1291	232.470019955
1292	229.483605838
1293	232.78179853
1294	237.169312448
1295	240.344525094
1296	241.473367361
1297	243.447553052
1298	245.429862938
1299	249.671211137
1300	248.963287475
1301	253.378684706
1302	250.033929994
1303	253.286967889
1304	255.772231621
1305	253.618794584
1306	255.629423316
1307	257.710883468
1308	258.111243433
1309	259.078353513
1310	258.459557359
1311	259.463001242
1312	256.754115131
1313	258.110520462
1314	256.598782334
1315	252.540774975
1316	254.28171491
1317	253.612724412
1318	253.903948001
1319	257.288002176
1320	258.304401511
1321	256.141917729
1322	254.482894694
1323	252.1061029
1324	248.178576976
1325	249.934076234
1326	246.703755358
1327	242.313991934
1328	243.013442016
1329	244.740763985
1330	242.360972819
1331	246.576548616
1332	249.512877284
1333	250.363436275
1334	255.067048108
1335	259.378191747
1336	259.982379061
1337	262.52829797
1338	263.039496557
1339	257.599956862
1340	257.783751868
1341	257.199204967
1342	250.558671985
1343	252.35701335
1344	251.026806647
1345	244.287450854
1346	241.733959665
1347	238.296267556
1348	232.875274404
1349	231.500074664
1350	230.488353865
1351	230.585299697
1352	227.978381129
1353	229.885772773
1354	232.349983592
1355	234.666914849
1356	237.057700979
1357	241.5978181
1358	244.597292199
1359	248.667478886
1360	248.918127482
1361	250.143744191
1362	254.550502374
1363	253.68775498
1364	255.135183021
1365	258.460532527
1366	256.683175786
1367	257.924990661
1368	253.573436089
1369	253.296652117
1370	251.806903141
1371	248.165236266
1372	247.940222411
1373	243.452798108
1374	242.16284829
1375	239.070485523
1376	237.349324028
1377	229.546039111
1378	230.873517135
1379	228.848933858
1380	226.057824068
1381	228.061227942
1382	225.817348811
1383	226.53088066
1384	229.551850685
1385	227.385474732
1386	231.05804555
1387	234.359890118
1388	238.83722998
1389	240.652557897
1390	242.859556656
1391	244.888087511
1392	245.12294478
1393	245.640670705
1394	247.095733665
1395	247.761629175
1396	246.442499016
1397	245.468161158
1398	245.695449592
1399	245.75278915
1400	247.879082556
1401	246.422070653
1402	245.704335766
1403	244.543727298
1404	244.856408484
1405	242.756864648
1406	241.018865552
1407	236.930482212
1408	232.819497274
1409	231.9385582
1410	230.821570371
1411	230.845107464
1412	226.661173747
1413	228.078287281
1414	227.915830526
1415	225.948903234
1416	228.018255967
1417	230.776473661
1418	229.689350126
1419	230.96392419
1420	230.059133194
1421	228.475182503
1422	228.030064674
1423	227.934517259
1424	226.413600388
1425	225.836531943
1426	224.366218163
1427	225.775348362
1428	227.945317758
1429	231.83134068
1430	234.242667893
1431	235.192021698
1432	236.616931153
1433	238.494833821
1434	239.346263551
1435	239.670187071
1436	237.487140813
1437	239.349778113
1438	240.064408237
1439	239.846968281
1440	245.129618303
1441	245.13934384
1442	245.827675396
1443	248.923946124
1444	250.493269427
1445	248.854223665
1446	252.416571611
1447	251.237274338
1448	256.044072179
1449	255.995832906
1450	252.504112229
1451	254.491393316
1452	255.28546546
1453	253.048452123
1454	249.120176164
1455	249.523770202
1456	245.147318069
1457	244.817604867
1458	239.936765757
1459	236.488368255
1460	233.930911106
1461	235.451324434
1462	230.584990959
1463	229.623059956
1464	227.929072619
1465	228.147776158
1466	227.644386224
1467	223.034835521
1468	224.234210538
1469	221.602183914
1470	220.386677391
1471	221.009873028
1472	219.083048534
1473	218.060250548
1474	218.773464426
1475	214.354904609
1476	216.540462656
1477	214.064552679
1478	217.230757131
1479	216.270658807
1480	214.974015392
1481	217.717372657
1482	216.64413861
1483	221.41179183
1484	219.166866338
1485	220.758052102
1486	221.345188027
1487	223.965906359
1488	223.651416948
